KP Pietersen,PP Chawla,1,
MK Pandey,PP Chawla,4,
MK Pandey,PP Chawla,1,
KP Pietersen,PP Chawla,0,
KP Pietersen,PP Chawla,4,
MK Pandey,Bipul Sharma,0,
MK Pandey,Bipul Sharma,0,
MK Pandey,Bipul Sharma,1,
KP Pietersen,Bipul Sharma,1,
MK Pandey,Bipul Sharma,1,
KP Pietersen,Bipul Sharma,0,run out
V Kohli,PP Chawla,1,
KP Pietersen,PP Chawla,6,
KP Pietersen,PP Chawla,1,
V Kohli,PP Chawla,1,
KP Pietersen,PP Chawla,2,
KP Pietersen,PP Chawla,0,
V Kohli,Bipul Sharma,0,
V Kohli,Bipul Sharma,1,
KP Pietersen,Bipul Sharma,0,
KP Pietersen,Bipul Sharma,0,
KP Pietersen,Bipul Sharma,1,
V Kohli,Bipul Sharma,1,
V Kohli,Yuvraj Singh,4,
V Kohli,Yuvraj Singh,1,
KP Pietersen,Yuvraj Singh,0,
V Kohli,Yuvraj Singh,1,
KP Pietersen,Yuvraj Singh,0,
V Kohli,Yuvraj Singh,1,
V Kohli,Bipul Sharma,1,
KP Pietersen,Bipul Sharma,1,
V Kohli,Bipul Sharma,1,
KP Pietersen,Bipul Sharma,1,
V Kohli,Bipul Sharma,1,
KP Pietersen,Bipul Sharma,3,
KP Pietersen,Yuvraj Singh,2,
KP Pietersen,Yuvraj Singh,2,
KP Pietersen,Yuvraj Singh,0,
KP Pietersen,Yuvraj Singh,0,
V Kohli,Yuvraj Singh,2,
V Kohli,Yuvraj Singh,1,
V Kohli,IK Pathan,4,
V Kohli,IK Pathan,1,
KP Pietersen,IK Pathan,2,
KP Pietersen,IK Pathan,0,
KP Pietersen,IK Pathan,1,
V Kohli,IK Pathan,0,
KP Pietersen,SJ Srivastava,1,
V Kohli,SJ Srivastava,4,
V Kohli,SJ Srivastava,1,
KP Pietersen,SJ Srivastava,1,
V Kohli,SJ Srivastava,1,
KP Pietersen,SJ Srivastava,1,
KP Pietersen,IK Pathan,1,
V Kohli,IK Pathan,1,
KP Pietersen,IK Pathan,1,
V Kohli,IK Pathan,4,
V Kohli,IK Pathan,1,
KP Pietersen,IK Pathan,4,
V Kohli,Bipul Sharma,6,
V Kohli,Bipul Sharma,2,
V Kohli,Bipul Sharma,0,caught
KP Pietersen,Bipul Sharma,1,
RV Uthappa,Bipul Sharma,2,
RV Uthappa,Bipul Sharma,1,
RV Uthappa,B Lee,6,
RV Uthappa,B Lee,4,
RV Uthappa,B Lee,1,
KP Pietersen,B Lee,1,
RV Uthappa,B Lee,6,
RV Uthappa,B Lee,0,
RV Uthappa,B Lee,2,
KP Pietersen,IK Pathan,0,
KP Pietersen,IK Pathan,2,
KP Pietersen,IK Pathan,4,
KP Pietersen,IK Pathan,4,
KP Pietersen,IK Pathan,1,
RV Uthappa,IK Pathan,0,caught
KP Pietersen,B Lee,1,
CL White,B Lee,1,
KP Pietersen,B Lee,1,
CL White,B Lee,1,
KP Pietersen,B Lee,1,
CL White,B Lee,4,
KP Pietersen,IK Pathan,0,
KP Pietersen,IK Pathan,4,
AC Blizzard,M Morkel,0,
AC Blizzard,M Morkel,0,
AC Blizzard,M Morkel,0,
AC Blizzard,M Morkel,0,
AC Blizzard,M Morkel,4,
AC Blizzard,M Morkel,4,
AC Blizzard,M Morkel,1,
AC Blizzard,IK Pathan,0,
AC Blizzard,IK Pathan,0,
AC Blizzard,IK Pathan,0,
AC Blizzard,IK Pathan,1,
SR Tendulkar,IK Pathan,0,
SR Tendulkar,IK Pathan,4,
AC Blizzard,M Morkel,4,
AC Blizzard,M Morkel,0,
AC Blizzard,M Morkel,4,
AC Blizzard,M Morkel,4,
AC Blizzard,M Morkel,4,
AC Blizzard,M Morkel,4,
SR Tendulkar,IK Pathan,4,
SR Tendulkar,IK Pathan,0,
SR Tendulkar,IK Pathan,0,
SR Tendulkar,IK Pathan,0,
SR Tendulkar,IK Pathan,0,
SR Tendulkar,IK Pathan,0,
SR Tendulkar,IK Pathan,1,
SR Tendulkar,AB Agarkar,0,
SR Tendulkar,AB Agarkar,0,
SR Tendulkar,AB Agarkar,4,
SR Tendulkar,AB Agarkar,1,
AC Blizzard,AB Agarkar,4,
AC Blizzard,AB Agarkar,0,
SR Tendulkar,IK Pathan,0,
SR Tendulkar,IK Pathan,0,bowled
AT Rayudu,IK Pathan,0,
AT Rayudu,IK Pathan,0,
AT Rayudu,IK Pathan,0,
AT Rayudu,IK Pathan,0,
AC Blizzard,S Nadeem,1,
AT Rayudu,S Nadeem,1,
AC Blizzard,S Nadeem,0,
AC Blizzard,S Nadeem,2,
AC Blizzard,S Nadeem,0,
AC Blizzard,S Nadeem,0,caught
AT Rayudu,JR Hopes,1,
RG Sharma,JR Hopes,1,
AT Rayudu,JR Hopes,4,
AT Rayudu,JR Hopes,0,
AT Rayudu,JR Hopes,1,
RG Sharma,JR Hopes,1,
RG Sharma,S Nadeem,0,
RG Sharma,S Nadeem,1,
AT Rayudu,S Nadeem,1,
RG Sharma,S Nadeem,1,
AT Rayudu,S Nadeem,0,
RG Sharma,S Nadeem,1,
RG Sharma,JR Hopes,0,
RG Sharma,JR Hopes,0,
RG Sharma,JR Hopes,1,
AT Rayudu,JR Hopes,0,
AT Rayudu,JR Hopes,4,
AT Rayudu,JR Hopes,4,
RG Sharma,S Nadeem,1,
AT Rayudu,S Nadeem,1,
RG Sharma,S Nadeem,1,
AT Rayudu,S Nadeem,1,
RG Sharma,S Nadeem,1,
AT Rayudu,S Nadeem,1,
AT Rayudu,AB Agarkar,1,
RG Sharma,AB Agarkar,0,
RG Sharma,AB Agarkar,2,
RG Sharma,AB Agarkar,2,
RG Sharma,AB Agarkar,3,
AT Rayudu,AB Agarkar,6,
RG Sharma,M Morkel,1,
AT Rayudu,M Morkel,0,
AT Rayudu,M Morkel,1,
RG Sharma,M Morkel,6,
RG Sharma,M Morkel,1,
AT Rayudu,M Morkel,0,
AT Rayudu,M Morkel,1,
AT Rayudu,AB Agarkar,1,
RG Sharma,AB Agarkar,1,
AT Rayudu,AB Agarkar,0,
AT Rayudu,AB Agarkar,0,
AT Rayudu,AB Agarkar,1,
RG Sharma,AB Agarkar,0,
RG Sharma,JR Hopes,0,
RG Sharma,JR Hopes,6,
RG Sharma,JR Hopes,1,
AT Rayudu,JR Hopes,4,
AT Rayudu,JR Hopes,1,
RG Sharma,JR Hopes,6,
AT Rayudu,IK Pathan,1,
RG Sharma,IK Pathan,4,
RG Sharma,IK Pathan,2,
RG Sharma,IK Pathan,0,
RG Sharma,IK Pathan,4,
RG Sharma,IK Pathan,1,
RG Sharma,M Morkel,0,
RG Sharma,M Morkel,0,caught
AT Rayudu,M Morkel,1,
KA Pollard,M Morkel,1,
AT Rayudu,M Morkel,1,
KA Pollard,M Morkel,0,
KA Pollard,M Morkel,4,
AT Rayudu,S Nadeem,0,
AT Rayudu,S Nadeem,2,
AT Rayudu,S Nadeem,6,
AT Rayudu,S Nadeem,4,
AT Rayudu,S Nadeem,1,
KA Pollard,S Nadeem,1,
KA Pollard,JR Hopes,0,
KA Pollard,JR Hopes,1,
AT Rayudu,JR Hopes,4,
AT Rayudu,JR Hopes,4,
AT Rayudu,JR Hopes,0,caught
A Symonds,JR Hopes,1,
A Symonds,AB Agarkar,1,
KA Pollard,AB Agarkar,0,
KA Pollard,AB Agarkar,1,
A Symonds,AB Agarkar,1,
KA Pollard,AB Agarkar,1,
A Symonds,AB Agarkar,1,
V Sehwag,Harbhajan Singh,0,
V Sehwag,Harbhajan Singh,1,
DA Warner,Harbhajan Singh,1,
V Sehwag,Harbhajan Singh,1,
DA Warner,Harbhajan Singh,0,lbw
CA Ingram,Harbhajan Singh,1,
CA Ingram,SL Malinga,0,bowled
NV Ojha,SL Malinga,0,
NV Ojha,SL Malinga,0,
NV Ojha,SL Malinga,0,
NV Ojha,SL Malinga,0,
NV Ojha,SL Malinga,0,
V Sehwag,MM Patel,0,caught
NV Ojha,MM Patel,1,
Y Venugopal Rao,MM Patel,0,
Y Venugopal Rao,MM Patel,1,
NV Ojha,MM Patel,0,
NV Ojha,MM Patel,0,caught
JR Hopes,MM Patel,0,
Y Venugopal Rao,DS Kulkarni,3,
JR Hopes,DS Kulkarni,0,
JR Hopes,DS Kulkarni,1,
Y Venugopal Rao,DS Kulkarni,0,
Y Venugopal Rao,DS Kulkarni,1,
JR Hopes,DS Kulkarni,0,
Y Venugopal Rao,MM Patel,1,
JR Hopes,MM Patel,0,
JR Hopes,MM Patel,0,
JR Hopes,MM Patel,0,
JR Hopes,MM Patel,0,
JR Hopes,MM Patel,0,
Y Venugopal Rao,DS Kulkarni,0,
Y Venugopal Rao,DS Kulkarni,0,
Y Venugopal Rao,DS Kulkarni,1,
JR Hopes,DS Kulkarni,4,
JR Hopes,DS Kulkarni,4,
JR Hopes,DS Kulkarni,1,
JR Hopes,MM Patel,4,
JR Hopes,MM Patel,1,
Y Venugopal Rao,MM Patel,1,
JR Hopes,MM Patel,0,
JR Hopes,MM Patel,4,
JR Hopes,MM Patel,0,
Y Venugopal Rao,SL Malinga,1,
JR Hopes,SL Malinga,0,
JR Hopes,SL Malinga,4,
JR Hopes,SL Malinga,0,
JR Hopes,SL Malinga,1,
Y Venugopal Rao,SL Malinga,0,
JR Hopes,Harbhajan Singh,0,
JR Hopes,Harbhajan Singh,0,
Y Venugopal Rao,Harbhajan Singh,0,
Y Venugopal Rao,Harbhajan Singh,4,
Y Venugopal Rao,Harbhajan Singh,1,
JR Hopes,Harbhajan Singh,0,
JR Hopes,Harbhajan Singh,0,
Y Venugopal Rao,KA Pollard,1,
JR Hopes,KA Pollard,0,
JR Hopes,KA Pollard,4,
JR Hopes,KA Pollard,4,
JR Hopes,KA Pollard,0,
JR Hopes,KA Pollard,1,
JR Hopes,A Symonds,1,
Y Venugopal Rao,A Symonds,0,
Y Venugopal Rao,A Symonds,4,
Y Venugopal Rao,A Symonds,1,
JR Hopes,A Symonds,1,
Y Venugopal Rao,A Symonds,1,
Y Venugopal Rao,KA Pollard,1,
JR Hopes,KA Pollard,1,
Y Venugopal Rao,KA Pollard,1,
JR Hopes,KA Pollard,4,
JR Hopes,KA Pollard,1,
Y Venugopal Rao,KA Pollard,4,
JR Hopes,A Symonds,4,
JR Hopes,A Symonds,0,
JR Hopes,A Symonds,1,
Y Venugopal Rao,A Symonds,0,
Y Venugopal Rao,A Symonds,4,
Y Venugopal Rao,A Symonds,6,
JR Hopes,DS Kulkarni,0,
JR Hopes,DS Kulkarni,2,
JR Hopes,DS Kulkarni,1,
Y Venugopal Rao,DS Kulkarni,0,bowled
IK Pathan,DS Kulkarni,0,
IK Pathan,DS Kulkarni,1,
IK Pathan,Harbhajan Singh,0,
IK Pathan,Harbhajan Singh,0,
IK Pathan,Harbhajan Singh,1,
JR Hopes,Harbhajan Singh,1,
IK Pathan,Harbhajan Singh,0,
IK Pathan,Harbhajan Singh,0,
IK Pathan,Harbhajan Singh,1,
IK Pathan,MM Patel,1,
JR Hopes,MM Patel,1,
IK Pathan,MM Patel,4,
IK Pathan,MM Patel,4,
IK Pathan,MM Patel,1,
JR Hopes,MM Patel,4,
IK Pathan,Harbhajan Singh,4,
IK Pathan,Harbhajan Singh,4,
IK Pathan,Harbhajan Singh,0,
IK Pathan,Harbhajan Singh,1,
JR Hopes,Harbhajan Singh,0,run out
Y Nagar,Harbhajan Singh,0,caught
AB Agarkar,SL Malinga,1,
IK Pathan,SL Malinga,0,
IK Pathan,SL Malinga,1,
AB Agarkar,SL Malinga,0,
AB Agarkar,SL Malinga,1,
IK Pathan,SL Malinga,0,
IK Pathan,SL Malinga,0,bowled
M Morkel,SL Malinga,1,
M Morkel,DS Kulkarni,0,
M Morkel,DS Kulkarni,0,
M Morkel,DS Kulkarni,1,
AB Agarkar,DS Kulkarni,4,
AB Agarkar,DS Kulkarni,0,
AB Agarkar,DS Kulkarni,1,
M Morkel,DS Kulkarni,1,
M Morkel,SL Malinga,1,
AB Agarkar,SL Malinga,0,
M Morkel,SL Malinga,4,
M Morkel,KA Pollard,2,
M Morkel,KA Pollard,0,caught
S Nadeem,KA Pollard,0,caught
M Vijay,Ankit Sharma,2,
M Vijay,Ankit Sharma,0,
M Vijay,Ankit Sharma,0,
M Vijay,Ankit Sharma,0,
M Vijay,Ankit Sharma,0,bowled
SK Raina,Ankit Sharma,0,
F du Plessis,DW Steyn,0,
F du Plessis,DW Steyn,0,
F du Plessis,DW Steyn,1,
SK Raina,DW Steyn,4,
SK Raina,DW Steyn,0,
SK Raina,DW Steyn,1,
F du Plessis,DW Steyn,0,
SK Raina,MS Gony,4,
SK Raina,MS Gony,0,
SK Raina,MS Gony,1,
F du Plessis,MS Gony,0,
F du Plessis,MS Gony,0,
F du Plessis,MS Gony,1,
F du Plessis,DW Steyn,1,
SK Raina,DW Steyn,0,
SK Raina,DW Steyn,1,
F du Plessis,DW Steyn,1,
SK Raina,DW Steyn,1,
F du Plessis,DW Steyn,1,
F du Plessis,MS Gony,0,
F du Plessis,MS Gony,2,
F du Plessis,MS Gony,0,
F du Plessis,MS Gony,4,
F du Plessis,MS Gony,6,
F du Plessis,MS Gony,6,
SK Raina,DT Christian,4,
SK Raina,DT Christian,0,
SK Raina,DT Christian,0,caught and bowled
F du Plessis,DT Christian,1,
S Badrinath,DT Christian,0,
S Badrinath,DT Christian,1,
S Badrinath,DJ Harris,1,
F du Plessis,DJ Harris,1,
S Badrinath,DJ Harris,1,
F du Plessis,DJ Harris,6,
F du Plessis,DJ Harris,1,
S Badrinath,DJ Harris,1,
S Badrinath,Ankit Sharma,1,
F du Plessis,Ankit Sharma,6,
F du Plessis,Ankit Sharma,0,
F du Plessis,Ankit Sharma,0,
F du Plessis,Ankit Sharma,1,
S Badrinath,Ankit Sharma,0,
F du Plessis,TP Sudhindra,0,caught
RA Jadeja,TP Sudhindra,0,
RA Jadeja,TP Sudhindra,1,
S Badrinath,TP Sudhindra,0,
S Badrinath,TP Sudhindra,1,
RA Jadeja,TP Sudhindra,1,
S Badrinath,TP Sudhindra,4,
RA Jadeja,DT Christian,0,
RA Jadeja,DT Christian,1,
S Badrinath,DT Christian,1,
RA Jadeja,DT Christian,0,
RA Jadeja,DT Christian,2,
RA Jadeja,DT Christian,0,
S Badrinath,TP Sudhindra,0,
S Badrinath,TP Sudhindra,1,
RA Jadeja,TP Sudhindra,1,
S Badrinath,TP Sudhindra,4,
S Badrinath,TP Sudhindra,0,
S Badrinath,TP Sudhindra,2,
S Badrinath,TP Sudhindra,1,
S Badrinath,MS Gony,1,
RA Jadeja,MS Gony,0,
S Badrinath,MS Gony,4,
S Badrinath,MS Gony,0,
S Badrinath,MS Gony,1,
RA Jadeja,MS Gony,1,
RA Jadeja,DT Christian,1,
S Badrinath,DT Christian,0,caught
RA Jadeja,DT Christian,1,
MS Dhoni,DT Christian,2,
MS Dhoni,DT Christian,0,
MS Dhoni,DT Christian,0,
RA Jadeja,Ankit Sharma,1,
MS Dhoni,Ankit Sharma,1,
RA Jadeja,Ankit Sharma,4,
RA Jadeja,Ankit Sharma,6,
RA Jadeja,Ankit Sharma,0,
RA Jadeja,Ankit Sharma,6,
MS Dhoni,DW Steyn,0,
MS Dhoni,DW Steyn,2,
MS Dhoni,DW Steyn,0,
MS Dhoni,DW Steyn,2,
MS Dhoni,DW Steyn,0,
MS Dhoni,DW Steyn,0,caught
RA Jadeja,DW Steyn,0,
RA Jadeja,DT Christian,1,
DJ Bravo,DT Christian,1,
RA Jadeja,DT Christian,1,
DJ Bravo,DT Christian,1,
RA Jadeja,DT Christian,4,
RA Jadeja,DT Christian,4,
DJ Bravo,TP Sudhindra,1,
RA Jadeja,TP Sudhindra,2,
RA Jadeja,TP Sudhindra,6,
RA Jadeja,TP Sudhindra,1,
DJ Bravo,TP Sudhindra,1,
RA Jadeja,TP Sudhindra,1,
RA Jadeja,DW Steyn,2,
RA Jadeja,DW Steyn,0,hit wicket
JA Morkel,DW Steyn,0,
JA Morkel,DW Steyn,0,
DJ Bravo,DW Steyn,0,
DJ Bravo,DW Steyn,2,
DJ Bravo,DW Steyn,0,
DJ Bravo,DW Steyn,1,
DJ Bravo,TP Sudhindra,1,
JA Morkel,TP Sudhindra,0,
DJ Bravo,TP Sudhindra,6,
DJ Bravo,TP Sudhindra,6,
DJ Bravo,TP Sudhindra,1,
JA Morkel,TP Sudhindra,2,
DJ Bravo,MS Gony,0,
DJ Bravo,MS Gony,6,
DJ Bravo,MS Gony,6,
DJ Bravo,MS Gony,2,
DJ Bravo,MS Gony,2,
DJ Bravo,MS Gony,0,
DJ Bravo,MS Gony,6,
DJ Harris,R Ashwin,4,
DJ Harris,R Ashwin,0,
DJ Harris,R Ashwin,0,
DJ Harris,R Ashwin,0,
DJ Harris,R Ashwin,0,
DJ Harris,R Ashwin,0,
S Dhawan,JA Morkel,0,
S Dhawan,JA Morkel,1,
DJ Harris,JA Morkel,1,
S Dhawan,JA Morkel,0,
S Dhawan,JA Morkel,4,
S Dhawan,JA Morkel,4,
S Dhawan,JA Morkel,1,
S Dhawan,R Ashwin,1,
DJ Harris,R Ashwin,1,
S Dhawan,R Ashwin,1,
DJ Harris,R Ashwin,0,
DJ Harris,R Ashwin,1,
S Dhawan,R Ashwin,1,
S Dhawan,DE Bollinger,0,
S Dhawan,DE Bollinger,0,
S Dhawan,DE Bollinger,0,
S Dhawan,DE Bollinger,1,
DJ Harris,DE Bollinger,0,
DJ Harris,DE Bollinger,4,
DJ Harris,DE Bollinger,4,
DJ Harris,DE Bollinger,0,caught
PA Patel,R Ashwin,0,
PA Patel,R Ashwin,1,
S Dhawan,R Ashwin,0,
S Dhawan,R Ashwin,0,
S Dhawan,R Ashwin,0,
S Dhawan,R Ashwin,2,
PA Patel,DE Bollinger,0,
PA Patel,DE Bollinger,0,
PA Patel,DE Bollinger,4,
PA Patel,DE Bollinger,0,
S Dhawan,DE Bollinger,4,
S Dhawan,DE Bollinger,1,
S Dhawan,SK Raina,0,
S Dhawan,SK Raina,0,caught
PA Patel,SK Raina,1,
CL White,SK Raina,1,
PA Patel,SK Raina,1,
CL White,SK Raina,1,
CL White,JA Morkel,0,
CL White,JA Morkel,2,
CL White,JA Morkel,0,
CL White,JA Morkel,1,
PA Patel,JA Morkel,4,
PA Patel,JA Morkel,1,
PA Patel,SK Raina,1,
CL White,SK Raina,1,
PA Patel,SK Raina,1,
CL White,SK Raina,1,
PA Patel,SK Raina,1,
CL White,SK Raina,1,
CL White,DJ Bravo,0,
CL White,DJ Bravo,4,
CL White,DJ Bravo,0,
CL White,DJ Bravo,4,
CL White,DJ Bravo,1,
PA Patel,DJ Bravo,1,
PA Patel,RA Jadeja,4,
PA Patel,RA Jadeja,0,
PA Patel,RA Jadeja,0,bowled
B Chipli,RA Jadeja,0,
B Chipli,RA Jadeja,0,
B Chipli,RA Jadeja,1,
B Chipli,SB Jakati,1,
CL White,SB Jakati,6,
CL White,SB Jakati,0,caught
B Chipli,SB Jakati,1,
DT Christian,SB Jakati,1,
B Chipli,SB Jakati,1,
B Chipli,RA Jadeja,6,
B Chipli,RA Jadeja,0,
B Chipli,RA Jadeja,0,bowled
MS Gony,RA Jadeja,0,
MS Gony,RA Jadeja,0,
MS Gony,RA Jadeja,1,
MS Gony,SB Jakati,1,
DT Christian,SB Jakati,1,
MS Gony,SB Jakati,0,
MS Gony,SB Jakati,1,
DT Christian,SB Jakati,0,caught
MS Gony,SB Jakati,1,
MS Gony,RA Jadeja,0,caught
DB Ravi Teja,RA Jadeja,0,
DB Ravi Teja,RA Jadeja,0,stumped
DW Steyn,RA Jadeja,0,
DW Steyn,RA Jadeja,0,
DW Steyn,RA Jadeja,2,
Ankit Sharma,F du Plessis,1,
DW Steyn,F du Plessis,1,
Ankit Sharma,F du Plessis,6,
Ankit Sharma,F du Plessis,6,
Ankit Sharma,F du Plessis,1,
DW Steyn,F du Plessis,1,
DW Steyn,RA Jadeja,0,
DW Steyn,RA Jadeja,1,
Ankit Sharma,RA Jadeja,0,
Ankit Sharma,RA Jadeja,0,
Ankit Sharma,RA Jadeja,1,
DW Steyn,RA Jadeja,0,lbw
Ankit Sharma,DE Bollinger,0,caught
R Dravid,JP Duminy,1,
AM Rahane,JP Duminy,0,
AM Rahane,JP Duminy,0,
AM Rahane,JP Duminy,0,
AM Rahane,JP Duminy,4,
AM Rahane,JP Duminy,1,
AM Rahane,DW Steyn,1,
R Dravid,DW Steyn,1,
AM Rahane,DW Steyn,0,caught
SR Watson,DW Steyn,0,
SR Watson,DW Steyn,0,
SR Watson,DW Steyn,0,
R Dravid,MS Gony,0,
R Dravid,MS Gony,0,
R Dravid,MS Gony,1,
SR Watson,MS Gony,4,
SR Watson,MS Gony,0,
SR Watson,MS Gony,0,
R Dravid,DW Steyn,0,
R Dravid,DW Steyn,4,
R Dravid,DW Steyn,0,
R Dravid,DW Steyn,0,
R Dravid,DW Steyn,1,
SR Watson,DW Steyn,1,
SR Watson,MS Gony,0,
SR Watson,MS Gony,0,
SR Watson,MS Gony,1,
R Dravid,MS Gony,4,
R Dravid,MS Gony,1,
SR Watson,MS Gony,6,
R Dravid,V Pratap Singh,0,
R Dravid,V Pratap Singh,1,
SR Watson,V Pratap Singh,1,
R Dravid,V Pratap Singh,0,
R Dravid,V Pratap Singh,4,
R Dravid,V Pratap Singh,4,
SR Watson,A Mishra,0,bowled
STR Binny,A Mishra,0,
STR Binny,A Mishra,1,
R Dravid,A Mishra,1,
STR Binny,A Mishra,1,
R Dravid,A Mishra,1,
R Dravid,V Pratap Singh,1,
STR Binny,V Pratap Singh,0,
STR Binny,V Pratap Singh,0,
STR Binny,V Pratap Singh,4,
STR Binny,V Pratap Singh,1,
R Dravid,V Pratap Singh,0,
R Dravid,V Pratap Singh,1,
R Dravid,A Mishra,0,
R Dravid,A Mishra,0,
R Dravid,A Mishra,1,
STR Binny,A Mishra,0,bowled
OA Shah,A Mishra,0,
R Dravid,A Mishra,0,
OA Shah,A Ashish Reddy,1,
R Dravid,A Ashish Reddy,0,
R Dravid,A Ashish Reddy,4,
R Dravid,A Ashish Reddy,1,
OA Shah,A Ashish Reddy,0,
OA Shah,A Ashish Reddy,0,
R Dravid,A Mishra,1,
OA Shah,A Mishra,1,
R Dravid,A Mishra,2,
R Dravid,A Mishra,0,
R Dravid,A Mishra,1,
OA Shah,A Mishra,1,
R Dravid,A Mishra,1,
R Dravid,MS Gony,1,
OA Shah,MS Gony,0,
OA Shah,MS Gony,1,
R Dravid,MS Gony,1,
OA Shah,MS Gony,1,
R Dravid,MS Gony,0,caught
AL Menaria,JP Duminy,0,
AL Menaria,JP Duminy,1,
OA Shah,JP Duminy,2,
OA Shah,JP Duminy,1,
AL Menaria,JP Duminy,1,
OA Shah,JP Duminy,0,
OA Shah,JP Duminy,1,
OA Shah,MS Gony,0,
OA Shah,MS Gony,0,
OA Shah,MS Gony,1,
AL Menaria,MS Gony,1,
OA Shah,MS Gony,0,
OA Shah,MS Gony,1,
AL Menaria,MS Gony,1,
AL Menaria,A Mishra,1,
OA Shah,A Mishra,0,
AL Menaria,A Mishra,4,
AL Menaria,A Mishra,0,
AL Menaria,A Mishra,0,
AL Menaria,A Mishra,2,
OA Shah,DW Steyn,0,
OA Shah,DW Steyn,2,
OA Shah,DW Steyn,0,
OA Shah,DW Steyn,1,
AL Menaria,DW Steyn,0,
AL Menaria,DW Steyn,0,
OA Shah,A Ashish Reddy,1,
AL Menaria,A Ashish Reddy,0,
AL Menaria,A Ashish Reddy,6,
AL Menaria,A Ashish Reddy,1,
OA Shah,A Ashish Reddy,1,
AL Menaria,A Ashish Reddy,2,
OA Shah,V Pratap Singh,1,
AL Menaria,V Pratap Singh,0,caught
OA Shah,V Pratap Singh,4,
OA Shah,V Pratap Singh,0,
OA Shah,V Pratap Singh,1,
J Botha,V Pratap Singh,1,
J Botha,DW Steyn,1,
OA Shah,DW Steyn,0,
J Botha,DW Steyn,1,
OA Shah,DW Steyn,1,
J Botha,DW Steyn,0,caught and bowled
OA Shah,DW Steyn,2,
SP Goswami,V Pratap Singh,2,
SP Goswami,V Pratap Singh,1,
OA Shah,V Pratap Singh,2,
OA Shah,V Pratap Singh,1,
SP Goswami,V Pratap Singh,0,bowled
A Chandila,V Pratap Singh,0,run out
PA Reddy,A Chandila,0,
PA Reddy,A Chandila,1,
S Dhawan,A Chandila,0,
S Dhawan,A Chandila,6,
S Dhawan,A Chandila,4,
S Dhawan,A Chandila,0,
PA Reddy,SR Watson,1,
S Dhawan,SR Watson,0,
S Dhawan,SR Watson,0,
S Dhawan,SR Watson,1,
PA Reddy,SR Watson,4,
PA Reddy,SR Watson,0,
S Dhawan,SW Tait,4,
S Dhawan,SW Tait,0,
S Dhawan,SW Tait,0,
S Dhawan,SW Tait,0,
S Dhawan,SW Tait,0,
S Dhawan,SW Tait,0,
S Dhawan,SW Tait,1,
PA Reddy,SW Tait,0,
PA Reddy,SW Tait,1,
PA Reddy,SR Watson,4,
PA Reddy,SR Watson,0,
PA Reddy,SR Watson,1,
S Dhawan,SR Watson,0,
S Dhawan,SR Watson,1,
PA Reddy,SR Watson,2,
S Dhawan,SW Tait,1,
PA Reddy,SW Tait,2,
PA Reddy,SW Tait,0,
PA Reddy,SW Tait,0,
PA Reddy,SW Tait,1,
S Dhawan,SW Tait,6,
PA Reddy,J Botha,0,
PA Reddy,J Botha,0,
PA Reddy,J Botha,0,
PA Reddy,J Botha,2,
PA Reddy,J Botha,4,
PA Reddy,J Botha,6,
PA Reddy,J Botha,1,
PA Reddy,A Chandila,1,
S Dhawan,A Chandila,0,
S Dhawan,A Chandila,1,
PA Reddy,A Chandila,0,
PA Reddy,A Chandila,0,
PA Reddy,A Chandila,0,
S Dhawan,SK Trivedi,0,
S Dhawan,SK Trivedi,0,
S Dhawan,SK Trivedi,0,
S Dhawan,SK Trivedi,1,
PA Reddy,SK Trivedi,1,
S Dhawan,SK Trivedi,0,
PA Reddy,J Botha,0,
PA Reddy,J Botha,1,
S Dhawan,J Botha,0,caught
PA Reddy,J Botha,1,
JP Duminy,J Botha,0,
JP Duminy,J Botha,1,
JP Duminy,SK Trivedi,0,
JP Duminy,SK Trivedi,0,
JP Duminy,SK Trivedi,1,
PA Reddy,SK Trivedi,1,
JP Duminy,SK Trivedi,0,
JP Duminy,SK Trivedi,1,
PA Reddy,SK Trivedi,0,
JP Duminy,J Botha,1,
PA Reddy,J Botha,1,
JP Duminy,J Botha,2,
JP Duminy,J Botha,0,
JP Duminy,J Botha,1,
PA Reddy,J Botha,2,
JP Duminy,SK Trivedi,2,
JP Duminy,SK Trivedi,1,
PA Reddy,SK Trivedi,4,
PA Reddy,SK Trivedi,0,
PA Reddy,SK Trivedi,0,caught
JP Duminy,SK Trivedi,0,
CL White,SK Trivedi,0,
JP Duminy,A Chandila,0,
CL White,A Chandila,1,
JP Duminy,A Chandila,1,
CL White,A Chandila,0,
CL White,A Chandila,0,caught and bowled
CA Lynn,A Chandila,0,
JP Duminy,SW Tait,0,
JP Duminy,SW Tait,1,
CA Lynn,SW Tait,0,
CA Lynn,SW Tait,4,
CA Lynn,SW Tait,0,
CA Lynn,SW Tait,0,
CA Lynn,SW Tait,0,
JP Duminy,A Chandila,1,
CA Lynn,A Chandila,0,
CA Lynn,A Chandila,1,
JP Duminy,A Chandila,2,
JP Duminy,A Chandila,0,
JP Duminy,A Chandila,1,
JP Duminy,SK Trivedi,1,
CA Lynn,SK Trivedi,1,
JP Duminy,SK Trivedi,0,
JP Duminy,SK Trivedi,1,
CA Lynn,SK Trivedi,0,caught
JP Duminy,SK Trivedi,2,
PA Patel,J Botha,1,
JP Duminy,J Botha,0,
JP Duminy,J Botha,0,
JP Duminy,J Botha,1,
PA Patel,J Botha,3,
